date,currency,mid_rate,daily_return,return_7d,return_14d,ma_7,ma_14,ma_30,ma_gap,volatility_7d,volatility_14d,volatility_30d,momentum_7d,momentum_14d,spread,spread_pct,depreciation_days_7d,depreciation_days_14d,future_7d_change,risk_label_7d
2022-08-05,USD,1029.89,0.0,0.0010400264380554525,0.0024723803961650415,1029.3342857142857,1028.6692857142857,1027.1876666666665,0.002089802201953227,0.00014275512842509204,0.00013986961866021392,0.00013014363032388802,0.0010400264380554525,0.0024723803961650415,20.389999999999873,0.01979823087902579,4.0,9.0,0.0013982075755660794,Low
2022-08-06,USD,1029.89,0.0,0.0010400264380554525,0.0024723803961650415,1029.4871428571428,1028.8507142857143,1027.3473333333334,0.00208284915371957,0.00014275512842509204,0.00013986961866021392,0.0001320890050208427,0.0010400264380554525,0.0024723803961650415,20.389999999999873,0.01979823087902579,4.0,9.0,0.0013982075755660794,Low
2022-08-07,USD,1029.89,0.0,0.0010400264380554525,0.0024723803961650415,1029.64,1029.0321428571428,1027.503,0.002079799280391562,0.00014275512842509204,0.00013986961866021392,0.00013495895874865736,0.0010400264380554525,0.0024723803961650415,20.389999999999873,0.01979823087902579,4.0,9.0,0.0013982075755660794,Low
2022-08-08,USD,1030.19,0.00029129324490950737,0.0010883613359635724,0.002442394519694746,1029.8,1029.2114285714285,1027.6686666666667,0.0020739499047357605,0.0001491081733225113,0.0001376984268591168,0.00013415864616787357,0.0010883613359635724,0.002442394519694746,20.40000000000009,0.019802172414797356,4.0,9.0,0.0011065919878856523,Low
2022-08-09,USD,1030.42,0.0002232597870295283,0.0011075703404321846,0.002383338035156779,1029.962857142857,1029.3864285714285,1027.8419999999999,0.002063407744436573,0.0001503233203067544,0.00013502032511525594,0.00013106356862868624,0.0011075703404321846,0.002383338035156779,20.399999999999864,0.019797752372818715,4.0,9.0,0.0011548688884142067,Low
2022-08-10,USD,1030.74,0.00031055297839710505,0.0011363967481570203,0.0023923444976077235,1030.13,1029.5621428571428,1028.026,0.00204664084371411,0.00015460336116071476,0.00013571328711940294,0.00012953789258832594,0.0011363967481570203,0.0023923444976077235,20.410000000000082,0.019801307798280925,4.0,9.0,0.0011448085841241351,Low
2022-08-11,USD,1031.03,0.0002813512621999692,0.001106914330656572,0.002381924595072915,1030.2928571428572,1029.7371428571428,1028.2169999999999,0.0020188901203319247,0.00015022529978592767,0.00013502658063903184,0.00012939095264120757,0.001106914330656572,0.002381924595072915,20.409999999999968,0.019795738242340155,4.0,9.0,0.00107659330960308,Low
2022-08-12,USD,1031.33,0.0002909711647576252,0.0013982075755660794,0.0024396881864661157,1030.4985714285715,1029.9164285714287,1028.4123333333334,0.0020286008127460473,0.00013903852659434579,0.00013795456015478072,0.00013073520017462952,0.0013982075755660794,0.0024396881864661157,20.41999999999996,0.019799676146335276,5.0,9.0,0.0010374952730940468,Low
2022-08-13,USD,1031.33,0.0,0.0013982075755660794,0.0024396881864661157,1030.7042857142858,1030.0957142857144,1028.5993333333333,0.0020464259627031205,0.00013903852659434579,0.00013795456015478072,0.00013478819696438046,0.0013982075755660794,0.0024396881864661157,20.41999999999996,0.019799676146335276,5.0,9.0,0.0010374952730940468,Low
2022-08-14,USD,1031.33,0.0,0.0013982075755660794,0.0024396881864661157,1030.91,1030.2749999999999,1028.7786666666666,0.0020717122179828963,0.00013903852659434579,0.00013795456015478072,0.00013852178965110125,0.0013982075755660794,0.0024396881864661157,20.41999999999996,0.019799676146335276,5.0,9.0,0.0010374952730940468,Low
2022-08-15,USD,1031.33,0.0,0.0011065919878856523,0.0021961576957836293,1031.0728571428572,1030.4364285714287,1028.9579999999999,0.0020553386463366997,0.00015017773523023467,0.0001437795574231237,0.00013852178965110125,0.0011065919878856523,0.0021961576957836293,20.41999999999996,0.019799676146335276,4.0,8.0,0.0013089893632496352,Low
2022-08-16,USD,1031.61,0.0002714940901553664,0.0011548688884142067,0.0022637183273743755,1031.242857142857,1030.6028571428571,1029.1466666666665,0.002036823850365176,0.00015470830323190027,0.00014658945092587908,0.00013557466269598393,0.0011548688884142067,0.0022637183273743755,20.42999999999995,0.019803995696047877,4.0,8.0,0.0013280212483401943,Low
2022-08-17,USD,1031.92,0.0003005011583836481,0.0011448085841241351,0.0022825062890334813,1031.4114285714284,1030.7707142857141,1029.3343333333335,0.002017901444488459,0.00015317016898689788,0.0001478525363212488,0.00013452495139998875,0.0011448085841241351,0.0022825062890334813,20.430000000000064,0.01979804636018302,4.0,8.0,0.0013082409489106883,Low
2022-08-18,USD,1032.14,0.00021319482130399692,0.00107659330960308,0.0021846993368224155,1031.57,1030.9314285714286,1029.5230000000001,0.001988299435757917,0.0001464468586582105,0.00014254594383457386,0.00013464222871845545,0.00107659330960308,0.0021846993368224155,20.43999999999994,0.019803515027031156,4.0,8.0,0.0012692076656266593,Low
2022-08-19,USD,1032.4,0.0002519038114985328,0.0010374952730940468,0.002437153482410803,1031.722857142857,1031.1107142857143,1029.711,0.001953807566255993,0.00014098793650578457,0.00013714961434444113,0.0001342172790436862,0.0010374952730940468,0.002437153482410803,20.43999999999994,0.019798527702440855,4.0,9.0,0.0013463773731110518,Low
