date,currency,buying_rate,average_rate,selling_rate,mid_rate,is_official_observation,source,rate_type,observation_gap_days,daily_return,return_7d,return_14d,ma_7,ma_14,ma_30,ma_gap,volatility_7d,volatility_14d,volatility_30d,momentum_7d,momentum_14d,spread,spread_pct,depreciation_days_7d,depreciation_days_14d,future_7d_date,future_7d_change,future_14d_date,future_14d_change,risk_label_7d,risk_label_14d
2023-01-20,KES,8.611838,8.697948,8.784057,8.697948,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0014481824032828161,0.001360905729331341,0.001820980039709097,8.69093057142857,8.685119285714286,8.672313233333334,0.002146755726451177,0.0009019015108114042,0.0007368519547750994,0.0007727717234725119,0.001360905729331341,0.001820980039709097,0.17221900000000012,0.019799957415243243,3.0,7.0,2023-01-27,0.0016429162372548767,2023-02-03,0.0022202937980313475,Medium,Medium
2023-01-23,KES,8.61055,8.696647,8.782744,8.696647,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.00014957550907401806,3.714213039907044e-05,0.002691130694570276,8.690976714285714,8.6867865,8.674176866666667,0.0019367656294404512,0.0007947533198076799,0.0006659966484066307,0.0007195934747702305,3.714213039907044e-05,0.002691130694570276,0.1721939999999993,0.019800044775877334,2.0,7.0,2023-01-30,0.0012654302284547114,2023-02-06,0.0005822933827255294,Medium,Low
2023-01-24,KES,8.618665,8.704843,8.791021,8.704843,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0009424321810462821,0.0018665784286926446,0.003084208277455147,8.69329357142857,8.688698285714286,8.676096300000001,0.0019821439082654546,0.0007523925229192518,0.0006900321826786132,0.0007252380088087475,0.0018665784286926446,0.003084208277455147,0.17235600000000062,0.01980001247581382,3.0,7.0,2023-01-31,0.0004256251376388853,2023-02-07,0.0005712911766473372,Medium,Low
2023-01-25,KES,8.617898,8.704068,8.790239,8.704068,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-8.903089923628649e-05,0.001898573756033528,0.003041136119593224,8.695649857142858,8.690583285714286,8.678065066666667,0.002026349231205371,0.0007497426785990796,0.0006914009170548102,0.0007219701567778347,0.001898573756033528,0.003041136119593224,0.1723409999999994,0.019800052113563383,3.0,7.0,2023-02-02,0.0011563558556757503,2023-02-08,0.000982069533464358,Medium,Medium
2023-01-26,KES,8.624692,8.71093,8.797168,8.71093,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0007883670026473943,0.002051397792984355,0.0037546325071620146,8.69819742857143,8.692910714285714,8.680345633333333,0.0020565765457014606,0.0007641900038435118,0.0007062885365891273,0.0007222206645736744,0.002051397792984355,0.0037546325071620146,0.17247599999999963,0.01979995247350164,3.0,7.0,2023-02-02,0.00036769897129240725,2023-02-09,-0.002195632383683477,Medium,Low
2023-01-27,KES,8.625987,8.712238,8.798489,8.712238,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00015015618309410783,0.002838766532804904,0.0034857276138204885,8.70172057142857,8.695072357142857,8.6824011,0.0022251300309739097,0.0006550803919438496,0.0007055356188831155,0.0007112513651221231,0.002838766532804904,0.0034857276138204885,0.1725019999999997,0.01979996414239369,4.0,7.0,2023-02-03,0.0005764305336930509,2023-02-10,-0.0029529725886735525,Medium,Low
2023-01-30,KES,8.621447,8.707652,8.793858,8.707652,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.0005263859871595944,0.0025654635323537622,0.003226629288798133,8.704903714285715,8.697072785714285,8.683973400000001,0.002410223214837748,0.0007068237131608866,0.0007232383191255366,0.0007030690070924108,0.0025654635323537622,0.003226629288798133,0.17241100000000031,0.019799941476760938,4.0,7.0,2023-02-06,-0.0006822734762482741,2023-02-13,-0.0027091114803392546,Low,Low
2023-01-31,KES,8.622333,8.708548,8.794763,8.708548,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00010289800281415573,0.001218678244569782,0.0025812424801063827,8.706418000000001,8.698674285714286,8.685633,0.0023930322637395474,0.0005224917290503929,0.0007081948041834323,0.0006995907169237494,0.001218678244569782,0.0025812424801063827,0.1724300000000003,0.01980008607634709,4.0,7.0,2023-02-07,0.00014560406625752087,2023-02-14,-0.0022466431832264266,Low,Low
2023-02-02,KES,8.627863,8.714133,8.800403,8.714133,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,2.0,0.0006413239038240981,0.002010659970446138,0.0020478767810399034,8.708916,8.699946357142858,8.687137466666666,0.0025069861524467107,0.0005263271065283093,0.0006638656901622567,0.0006798515267920216,0.002010659970446138,0.0020478767810399034,0.1725399999999997,0.019800019118367793,5.0,7.0,2023-02-09,-0.0025623891671151533,2023-02-16,-0.005624541190730081,Low,Low
2023-02-03,KES,8.630959,8.71726,8.803561,8.71726,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00035884235413896626,0.0014264473236333952,0.0032956883281300975,8.710689857142857,8.701991714285715,8.6890333,0.002492401213706419,0.00044518989127359813,0.0005948237278097245,0.0006436779830924214,0.0014264473236333952,0.0032956883281300975,0.17260199999999948,0.01980002890816604,5.0,8.0,2023-02-10,-0.003527369838687844,2023-02-17,-0.0053555819145005845,Low,Low
2023-02-06,KES,8.615564,8.701711,8.787858,8.701711,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.0017837026772173914,-0.00027079292119502885,0.0016272667145051933,8.710353142857143,8.703001500000001,8.690285866666667,0.0023091618041528594,0.0008796874497810722,0.0008015020777012165,0.0007384519463298482,-0.00027079292119502885,0.0016272667145051933,0.17229400000000084,0.019800014043215276,5.0,8.0,2023-02-13,-0.002028221806033126,2023-02-20,-0.0045944987141034455,Low,Low
2023-02-07,KES,8.623589,8.709816,8.796043,8.709816,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0009314260149526632,-0.00012788531190122132,0.0019232501374366606,8.710194,8.704195714285715,8.6916953,0.002128318971328813,0.000903436307358197,0.0008199230409897444,0.0007511405133375161,-0.00012788531190122132,0.0019232501374366606,0.17245399999999833,0.019799959034725687,5.0,8.0,2023-02-14,-0.0023918989792666157,2023-02-21,-0.007398778573508236,Low,Low
2023-02-08,KES,8.626361,8.712616,8.798871,8.712616,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00032147636643542477,4.338724447161546e-05,0.0028822769435341566,8.710247999999998,8.705984285714285,8.693363133333333,0.0019422709494236745,0.0009110369936963853,0.0007898884781650658,0.0007386462141606285,4.338724447161546e-05,0.0028822769435341566,0.17251000000000083,0.019800023322501626,5.0,9.0,2023-02-15,-0.004288723386868032,2023-02-22,-0.007032790151660695,Low,Low
2023-02-09,KES,8.605755,8.691804,8.777853,8.691804,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.0023887199894958577,-0.0018200084247740334,0.0007407859423373964,8.707984,8.706443857142856,8.6938911,0.0016210117929817969,0.0012869714553389415,0.0010490311407583511,0.000833314923053423,-0.0018200084247740334,0.0007407859423373964,0.17209800000000008,0.01980003230629684,5.0,9.0,2023-02-16,-0.003070018606033842,2023-02-23,-0.0041876231907668204,Low,Low
2023-02-10,KES,8.600515,8.686511,8.772508,8.686511,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.0006089644911458914,-0.002530502214605823,-0.001314907838032675,8.704835857142857,8.705626928571428,8.6943466,0.0012064457083937885,0.0012816774569507753,0.0009804677898978312,0.0008388831989825672,-0.002530502214605823,-0.001314907838032675,0.1719930000000005,0.01980000946294784,4.0,8.0,2023-02-17,-0.0018346836837020986,2023-02-24,-0.005296257611370092,Low,Low
2023-02-13,KES,8.59809,8.684062,8.770035,8.684062,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.00028193137612997354,-0.003450830966201579,-0.0014471094434440612,8.70054,8.704728,8.694554900000002,0.0006883733634253097,0.0012066249057850916,0.0009816870921567956,0.0008351224499269631,-0.003450830966201579,-0.0014471094434440612,0.1719450000000009,0.019800065913854702,3.0,8.0,2023-02-20,-0.002571492465162195,2023-02-27,-0.0043052433296768555,Low,Low
2023-02-14,KES,8.602962,8.688983,8.775004,8.688983,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0005666702978397442,-0.0032437944950591824,-0.0018219742734015831,8.69650042857143,8.703595142857143,8.694783066666668,0.0001975163602809804,0.001233341764246097,0.0009556986364825466,0.0008365506557322366,-0.0032437944950591824,-0.0018219742734015831,0.17204199999999936,0.01980001572105727,3.0,8.0,2023-02-21,-0.005018884258376377,2023-02-28,-0.010516765886180335,Low,Low
2023-02-15,KES,8.589365,8.67525,8.761135,8.67525,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.0015805071778826063,-0.003040896209952182,-0.0033108656779794465,8.692720285714286,8.701536714285714,8.694847866666667,-0.00024469444261787654,0.0011990009204988009,0.0010309664904874917,0.0008665682488103824,-0.003040896209952182,-0.0033108656779794465,0.17176999999999865,0.019800005763522508,3.0,8.0,2023-02-22,-0.0027558859975217453,2023-03-01,-0.009346013083196492,Low,Low
2023-02-16,KES,8.579335,8.66512,8.750905,8.66512,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.0011676896919396995,-0.005131681312211422,-0.0052589103574474105,8.686335142857143,8.698264571428572,8.694415933333334,-0.0009294230386667213,0.0010542400502375675,0.0010138124581751432,0.0008860334828220702,-0.005131681312211422,-0.0052589103574474105,0.1715699999999991,0.019800072012851423,2.0,7.0,2023-02-23,-0.0011210462174788827,2023-03-02,-0.008397460162121284,Low,Low
2023-02-17,KES,8.584735,8.670574,8.756412,8.670574,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0006294200195726685,-0.004825416384700132,-0.004782238501748859,8.680329142857143,8.695288571428572,8.694179133333334,-0.0015930187616091107,0.0011105566048570394,0.0010406840342364423,0.0008946627038304251,-0.004825416384700132,-0.004782238501748859,0.17167699999999897,0.019799957880527744,2.0,7.0,2023-02-24,-0.0034679364941699875,2023-03-03,-0.00932083619838775,Low,Low
2023-02-20,KES,8.575979,8.661731,8.747482,8.661731,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.0010198863420115556,-0.0034599261557208827,-0.0052736374857423884,8.676033,8.6920085,8.6936253,-0.0020235861787142317,0.0008520751762214407,0.001055665671748044,0.0009125054522497136,-0.0034599261557208827,-0.0052736374857423884,0.17150299999999952,0.01980008384005455,2.0,7.0,2023-02-27,-0.0017382206859113403,2023-03-06,-0.009963712795975632,Low,Low
2023-02-21,KES,8.559785,8.645374,8.730963,8.645374,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.0018884216099529505,-0.004735733368667727,-0.007254251799496347,8.670156285714286,8.687496071428571,8.692405266666666,-0.0025595885453821854,0.001004302548241166,0.0011183112685010422,0.0009661232288007028,-0.004735733368667727,-0.007254251799496347,0.1711779999999994,0.019799953131003863,2.0,6.0,2023-02-28,-0.00552561404515306,2023-03-07,-0.012847564489402052,Low,Low
2023-02-22,KES,8.565694,8.651342,8.73699,8.651342,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0006903113734582078,-0.003767822016931821,-0.0072056508662423635,8.665481999999999,8.683010999999999,8.6914618,-0.0029891174347681515,0.001127762954511767,0.0011222917788260847,0.0009775313518256747,-0.003767822016931821,-0.0072056508662423635,0.1712959999999999,0.019799933929325636,3.0,6.0,2023-03-01,-0.006608338914355749,2023-03-08,-0.01589406591486031,Low,Low
2023-02-23,KES,8.569718,8.655406,8.741095,8.655406,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00046975370988677767,-0.00386431875859361,-0.00709557819773643,8.660685285714285,8.678592857142856,8.690437766666667,-0.0034235882876351154,0.0011124231293722002,0.001129310566960701,0.0009704599240761575,-0.00386431875859361,-0.00709557819773643,0.17137699999999967,0.01979999551725242,3.0,6.0,2023-03-02,-0.007284580295829013,2023-03-09,-0.015818091028889758,Low,Low
2023-02-24,KES,8.554964,8.640505,8.726046,8.640505,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.0017215830199068805,-0.004005071899945367,-0.007033789101936416,8.655721714285715,8.674221,8.688577133333332,-0.003781449890289723,0.0011351977670635619,0.0011240219842881512,0.0009815007405080448,-0.004005071899945367,-0.007033789101936416,0.17108200000000018,0.019800000115733997,3.0,6.0,2023-03-03,-0.005873267824044848,2023-03-10,-0.01535998185291243,Low,Low
2023-02-27,KES,8.561073,8.646675,8.732277,8.646675,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.0007140786331356619,-0.002128649112764669,-0.00724940687610387,8.653086714285715,8.669710928571428,8.6871788,-0.003924413955228467,0.0011921642265572412,0.0011040015416415674,0.0009872089665954507,-0.002128649112764669,-0.00724940687610387,0.17120399999999947,0.019799980917520256,4.0,6.0,2023-03-06,-0.008239814726469952,2023-03-13,-0.021515322363798717,Low,Low
2023-02-28,KES,8.512487,8.597603,8.682719,8.597603,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.005675245108669014,-0.008415936476639407,-0.013200742463572501,8.642662285714284,8.661495714285714,8.684179766666666,-0.004780817770694168,0.0022668313864734886,0.0017355225751642946,0.0014098368777117091,-0.008415936476639407,-0.013200742463572501,0.17023200000000038,0.019799937261583304,3.0,5.0,2023-03-07,-0.00736263351541111,2023-03-14,-0.016489944929999667,Low,Low
