date,currency,buying_rate,average_rate,selling_rate,mid_rate,is_official_observation,source,rate_type
2026-02-09,KES,11.245167,11.283927,11.322687,11.283927,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-10,KES,11.250721,11.289496,11.328271,11.289496,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-11,KES,11.247299,11.286059,11.324819,11.286059,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-12,KES,11.248462,11.287222,11.325982,11.287222,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-13,KES,11.24978,11.28854,11.3273,11.28854,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-14,KES,11.24978,11.28854,11.3273,11.28854,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-15,KES,11.24978,11.28854,11.3273,11.28854,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-16,KES,11.251059,11.289819,11.328579,11.289819,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-17,KES,11.252571,11.291331,11.330091,11.291331,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-18,KES,11.253617,11.292377,11.331137,11.292377,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-19,KES,11.25478,11.29354,11.3323,11.29354,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-20,KES,11.256255,11.295015,11.333775,11.295015,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-21,KES,11.256255,11.295015,11.333775,11.295015,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-22,KES,11.256255,11.295015,11.333775,11.295015,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-23,KES,11.257454,11.296214,11.334974,11.296214,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-24,KES,11.258733,11.297493,11.336253,11.297493,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-25,KES,11.26009,11.29885,11.33761,11.29885,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-26,KES,11.261253,11.300013,11.338773,11.300013,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-27,KES,11.262299,11.301059,11.339819,11.301059,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-02-28,KES,11.262299,11.301059,11.339819,11.301059,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-01,KES,11.262299,11.301059,11.339819,11.301059,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-02,KES,11.263423,11.302183,11.340943,11.302183,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-03,KES,11.25361,11.292333,11.331055,11.292333,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-04,KES,11.25267,11.291385,11.3301,11.291385,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-05,KES,11.256011,11.294734,11.333456,11.294734,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-06,KES,11.257328,11.29605,11.334773,11.29605,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-07,KES,11.257328,11.29605,11.334773,11.29605,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-08,KES,11.257328,11.29605,11.334773,11.29605,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-09,KES,11.256309,11.295024,11.333739,11.295024,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-10,KES,11.244501,11.283171,11.321841,11.283171,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-11,KES,11.258399,11.297114,11.335829,11.297114,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-12,KES,11.250642,11.289327,11.328012,11.289327,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2026-03-13,KES,11.25219,11.290875,11.32956,11.290875,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
